title,sha1,url,UploadCommons,CommonsLink
Datei:Laden ehem Restauration Stadt Erlangen 21031956.jpg,a6c0e74a4a87079b8d0f8a73f4e541fd01a63679,https://www.fuerthwiki.de/wiki/index.php/Datei:Laden_ehem_Restauration_Stadt_Erlangen_21031956.jpg,,
Datei:Ladenansich 1998.1.JPG,d2aa59648c39156d9943f41cc6aaadd64e0fdb08,https://www.fuerthwiki.de/wiki/index.php/Datei:Ladenansich_1998.1.JPG,,
Datei:Ladenansicht 1998.2.JPG,326a11d9d1eb894d984a8d95b1d41f719540bfd8,https://www.fuerthwiki.de/wiki/index.php/Datei:Ladenansicht_1998.2.JPG,,
"Datei:Ladenansicht Erlanger Straße 72, 1941.JPG",ed2666fcf9f8b528b77a93b75fd5176fbb2b84d0,"https://www.fuerthwiki.de/wiki/index.php/Datei:Ladenansicht_Erlanger_Straße_72,_1941.JPG",,
"Datei:Ladenansicht Erlanger Straße 95a, 1959.JPG",472c827f343c5069de640e303b2c7927294fd7a5,"https://www.fuerthwiki.de/wiki/index.php/Datei:Ladenansicht_Erlanger_Straße_95a,_1959.JPG",,
"Datei:Ladenansicht Erlanger Straße 95a, 1960.JPG",c7f93597a88d1dbb8c942e2f1f884f3b85394257,"https://www.fuerthwiki.de/wiki/index.php/Datei:Ladenansicht_Erlanger_Straße_95a,_1960.JPG",,
"Datei:Ladenansicht Erlanger Straße 95a, 1970.JPG",c2fd6971bac02ce368029a70c5c58c61f93c3928,"https://www.fuerthwiki.de/wiki/index.php/Datei:Ladenansicht_Erlanger_Straße_95a,_1970.JPG",,
"Datei:Ladenansicht Erlanger Straße 95a, 1984.1.JPG",81e57c611db2e36f6fb1663e6885a524b7cb4bcb,"https://www.fuerthwiki.de/wiki/index.php/Datei:Ladenansicht_Erlanger_Straße_95a,_1984.1.JPG",,
"Datei:Ladenansicht Erlanger Straße 95a, 1984.JPG",265fc9726295da0bf35a85a8cbfbab951a83eb1a,"https://www.fuerthwiki.de/wiki/index.php/Datei:Ladenansicht_Erlanger_Straße_95a,_1984.JPG",,
"Datei:Ladenansicht Erlanger Straße 95a, Dezember 1984.JPG",d2db0e57bf0da9435971624fbdab8d4c739a152d,"https://www.fuerthwiki.de/wiki/index.php/Datei:Ladenansicht_Erlanger_Straße_95a,_Dezember_1984.JPG",,
Datei:Ladenansicht Räumungsverkauf.jpeg,f267e0c7c43845243cc0271aa1b467962e19435c,https://www.fuerthwiki.de/wiki/index.php/Datei:Ladenansicht_Räumungsverkauf.jpeg,,
Datei:Ladeneinrichtung 14.02.1981.JPG,51c89b7b10c04bf584dbcf967afce8a7d7cdc933,https://www.fuerthwiki.de/wiki/index.php/Datei:Ladeneinrichtung_14.02.1981.JPG,,
Datei:Ladentür Nürnberger Straße 2 2025.jpg,4a9c4aa12ca05bbed64de4c40ac8deb4f0e4857a,https://www.fuerthwiki.de/wiki/index.php/Datei:Ladentür_Nürnberger_Straße_2_2025.jpg,,
"Datei:Ladenvermietung Babette Beßels, Fürther Tagblatt, 09.01.1850.jpg",cbbce97d2d4e316ef139404bfcdb777fa5b46f86,"https://www.fuerthwiki.de/wiki/index.php/Datei:Ladenvermietung_Babette_Beßels,_Fürther_Tagblatt,_09.01.1850.jpg",,
Datei:Laderampe.jpg,182c01d0d6650d0de8488bb4a372fe8e7660fe2d,https://www.fuerthwiki.de/wiki/index.php/Datei:Laderampe.jpg,,
Datei:Laderampe Bahnhof Vach.jpg,7f423848566c1f52a93d1a82f946e70281b95775,https://www.fuerthwiki.de/wiki/index.php/Datei:Laderampe_Bahnhof_Vach.jpg,,
"Datei:Laeuterei, Zawora Okt. 1974.jpg",907541549fa5c38859fb4404f7df7cdb71514cd2,"https://www.fuerthwiki.de/wiki/index.php/Datei:Laeuterei,_Zawora_Okt._1974.jpg",,
Datei:Lafayettes Logo.jpg,6383e8fd564717742fbcd2dccc367f04c1513b77,https://www.fuerthwiki.de/wiki/index.php/Datei:Lafayettes_Logo.jpg,,
Datei:Lafayettes band w.jpg,3ded66d4a156eaf6e79c117084397810fffe2cad,https://www.fuerthwiki.de/wiki/index.php/Datei:Lafayettes_band_w.jpg,,
Datei:Lage Dambachs.jpg,767c0bd48492d66716a79c04343ffb0b0ca3bee2,https://www.fuerthwiki.de/wiki/index.php/Datei:Lage_Dambachs.jpg,,
Datei:Lageplan-GrN.jpg,362ba61701a691ed9d8e25f290d06f0646903d22,https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan-GrN.jpg,,
Datei:Lageplan-HQW.gif,2dd5df86d02a4f006766952c920634af6320c72d,https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan-HQW.gif,,
Datei:Lageplan.JPG,8e84a6c2340a2502989f6964dc08b060e9a24e00,https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan.JPG,,
Datei:Lageplan.jpg,2d704259401155f8ec3550b1c6af8dd136e340be,https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan.jpg,,
Datei:LageplanShulhof nach Wunschel um 1800.jpg,08f921a5994082da2cdcf7a27f2ecec6fd277af2,https://www.fuerthwiki.de/wiki/index.php/Datei:LageplanShulhof_nach_Wunschel_um_1800.jpg,,
Datei:Lageplan 170445 fw.jpg,f29c2488908e6922daf4b0d102da0bd4dfa15e14,https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan_170445_fw.jpg,,
Datei:Lageplan 200445 fw.jpg,024eb8a7205d59f8e5c8770bfcf5526043733891,https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan_200445_fw.jpg,,
Datei:Lageplan Doktorshof nach G. Wunschel.jpg,c9e03b977a6a022dfbc45418acdf7af2f3c1e156,https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan_Doktorshof_nach_G._Wunschel.jpg,,
Datei:Lageplan Gartenschau 1951.jpg,70cbd3823041d9258d37975011191ef0f6a13203,https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan_Gartenschau_1951.jpg,,
Datei:Lageplan Kopernikusstraße.jpg,c6afa881f3a2cd846e51ae0936d351415e0c9585,https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan_Kopernikusstraße.jpg,,
Datei:Lageplan Königstraße 58 nach Wunschel.JPG,b9804cab1b56287fdc45fb80f0a3508e1c0b4b50,https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan_Königstraße_58_nach_Wunschel.JPG,,
Datei:Lageplan Lungenheilstätte Katzenstein.jpg,782b9e8f58dd87604536345c9af7c137c085b542,https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan_Lungenheilstätte_Katzenstein.jpg,,
"Datei:Lageplan Mohrenstraße 9 und Wasserstraße 20, 22 nach Teilung 1867.jpg",3ce4ae8283db78433a9d98a9e97073696550617a,"https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan_Mohrenstraße_9_und_Wasserstraße_20,_22_nach_Teilung_1867.jpg",,
Datei:Lageplan Schuhskeller.jpg,827344c0674fe695bec33b8bd5580cf7164cf67e,https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan_Schuhskeller.jpg,,
Datei:Lageplan Wasserversorgung Sanatorium-Fürberg.jpeg,774adc95aafb4b1f2e9444ff5f562b05cc340f7f,https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan_Wasserversorgung_Sanatorium-Fürberg.jpeg,,
"Datei:Lageplan für jüd. Ritualbad Königstraße 48 , 1893.png",010b855bf88745da32a0a2c1fabe975dcb6c883c,"https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan_für_jüd._Ritualbad_Königstraße_48_,_1893.png",,
"Datei:Lageplan zum Baugesuch Gartenstraße 9, 1839.jpg",6c399f0d50fbb83ca3dc33979a50ac888ef18b19,"https://www.fuerthwiki.de/wiki/index.php/Datei:Lageplan_zum_Baugesuch_Gartenstraße_9,_1839.jpg",,
Datei:Lager Reichsparteitag Alte Veste gel Sept 1936.jpg,56a49ef45e7ff4f84f63ab5522d36591dea58b03,https://www.fuerthwiki.de/wiki/index.php/Datei:Lager_Reichsparteitag_Alte_Veste_gel_Sept_1936.jpg,,
Datei:Lager Unterfürberg Postkarte 1944.jpg,33b091b8e165b1c2eb24edf64b7b64e2fdc24477,https://www.fuerthwiki.de/wiki/index.php/Datei:Lager_Unterfürberg_Postkarte_1944.jpg,,
"Datei:Lagerbier bei Witwe Ottmann, Ftgbl. 27. April 1866.jpg",80d8b118854f89ef9226d8daf3a98acf427c19bc,"https://www.fuerthwiki.de/wiki/index.php/Datei:Lagerbier_bei_Witwe_Ottmann,_Ftgbl._27._April_1866.jpg",,
Datei:Lagerhaus Monteith Barracks 2010.1.jpg,820fb95117ea0b50ef15e0c475cfab402805e986,https://www.fuerthwiki.de/wiki/index.php/Datei:Lagerhaus_Monteith_Barracks_2010.1.jpg,,
Datei:Lagerhaus Monteith Barracks 2010.2.jpg,a93fa6e5f62aa04de527453672f2b94a85d73191,https://www.fuerthwiki.de/wiki/index.php/Datei:Lagerhaus_Monteith_Barracks_2010.2.jpg,,
Datei:Lagerstr vN 11 2020.JPG,bf2e794ed482675c909b7e701bc9d79d0852c01a,https://www.fuerthwiki.de/wiki/index.php/Datei:Lagerstr_vN_11_2020.JPG,,
Datei:Lagerstr vO 11 2020.JPG,0c8000e5c6893d26662641ff137e18c2f6b0d825,https://www.fuerthwiki.de/wiki/index.php/Datei:Lagerstr_vO_11_2020.JPG,,
Datei:Lagerstr vS 11 2020.JPG,dc2f5875122948ab798c68680fc02c8e08063c82,https://www.fuerthwiki.de/wiki/index.php/Datei:Lagerstr_vS_11_2020.JPG,,
Datei:Lagerstraße.mp4,032c975050f76fb2c330641fbf959f383f4e1299,https://www.fuerthwiki.de/wiki/index.php/Datei:Lagerstraße.mp4,,
Datei:Lagerstraße 10 - 14 April 2021.jpg,3b15f4a43fbd56d6e2418b7409e625b87299f163,https://www.fuerthwiki.de/wiki/index.php/Datei:Lagerstraße_10_-_14_April_2021.jpg,,
Datei:Lamm 1851.JPG,14865e091d68ca59bd147239b9e1aa42144ab790,https://www.fuerthwiki.de/wiki/index.php/Datei:Lamm_1851.JPG,,
Datei:Lampel Fürther Tagblatt 27.07.1844.jpg,eaf9b4cf938f0b0bb32c3dc292b69b7c2d4ccdb3,https://www.fuerthwiki.de/wiki/index.php/Datei:Lampel_Fürther_Tagblatt_27.07.1844.jpg,,
Datei:Lampel Fürther Tagblatt 8. 8.1872.jpg,8265c5d79c2db81f1fcfd790716582016a809bea,https://www.fuerthwiki.de/wiki/index.php/Datei:Lampel_Fürther_Tagblatt_8._8.1872.jpg,,
Datei:Lancia Fetish Party.jpg,0b87c1a39faba9d6710e4f6f722c4f9887630290,https://www.fuerthwiki.de/wiki/index.php/Datei:Lancia_Fetish_Party.jpg,,
Datei:Land in Sonne.jpg,8ebdb4a1d0835bc40882292a4e10deaf6160c506,https://www.fuerthwiki.de/wiki/index.php/Datei:Land_in_Sonne.jpg,,
Datei:Land in Sonne 1.JPG,486e34b29da3b2623b9c08e1a501a4c63c85c234,https://www.fuerthwiki.de/wiki/index.php/Datei:Land_in_Sonne_1.JPG,,
Datei:Land in Sonne 2.JPG,9aa0d3dd56728a1a6e8677c595066a53dd76530f,https://www.fuerthwiki.de/wiki/index.php/Datei:Land_in_Sonne_2.JPG,,
Datei:Land in Sonne 3.JPG,0e422af8c7842010daec479d193e96a36870a146,https://www.fuerthwiki.de/wiki/index.php/Datei:Land_in_Sonne_3.JPG,,
Datei:Land in Sonne Logo.jpg,fa2a334f64fe40c762db23c50756fda219a8875b,https://www.fuerthwiki.de/wiki/index.php/Datei:Land_in_Sonne_Logo.jpg,,
Datei:Landauer Marienstraße.jpg,74ed02ad4577435d04fecdfbbe7c5208565113fb,https://www.fuerthwiki.de/wiki/index.php/Datei:Landauer_Marienstraße.jpg,,
Datei:Landesamt für Statistik 2022.jpg,b57ae5f0644b3dd8ac71d4ad9f30a03534a3c79b,https://www.fuerthwiki.de/wiki/index.php/Datei:Landesamt_für_Statistik_2022.jpg,,
Datei:Landesamt für Statistik 2022 1.jpg,18c8207d4ed024f58c5fc057daa14de64528363e,https://www.fuerthwiki.de/wiki/index.php/Datei:Landesamt_für_Statistik_2022_1.jpg,,
Datei:Landesamt für Statistik Okt 2020 1.jpg,284eca05fb1f43d572abfaae1453770fb3d9ff94,https://www.fuerthwiki.de/wiki/index.php/Datei:Landesamt_für_Statistik_Okt_2020_1.jpg,,
Datei:Landesamt für Statistik Okt 2020 2.jpg,42d66347faf2e7470889ec671c31451e41089107,https://www.fuerthwiki.de/wiki/index.php/Datei:Landesamt_für_Statistik_Okt_2020_2.jpg,,
"Datei:Landesproduktenhandel Marg. Sammler, Fürther Tagblatt 3. Mai 1866.jpg",3367878aa6c859f76fa2252478e498a3d2c95f54,"https://www.fuerthwiki.de/wiki/index.php/Datei:Landesproduktenhandel_Marg._Sammler,_Fürther_Tagblatt_3._Mai_1866.jpg",,
Datei:Landesproduktenhandlung kath.Str. 11 Ftgbl. 22.02.1876.jpg,82eace87fbc68108228917ebb69e18fd9645628e,https://www.fuerthwiki.de/wiki/index.php/Datei:Landesproduktenhandlung_kath.Str._11_Ftgbl._22.02.1876.jpg,,
Datei:Landesvaterkneipe 115StiFe Alemannia.jpg,b3812c5111f2dc3a55d7a862c04c346ac8b0fabb,https://www.fuerthwiki.de/wiki/index.php/Datei:Landesvaterkneipe_115StiFe_Alemannia.jpg,,
Datei:Landgericht Fürth 1885 (Ausschnitt).jpg,1ac3b965d58903ddc681d3cd3090277b38921f0f,https://www.fuerthwiki.de/wiki/index.php/Datei:Landgericht_Fürth_1885_(Ausschnitt).jpg,,
Datei:Landgraben.jpg,2f9de5ae2e83fa3f2761e521f3883d1d7ea5baf7,https://www.fuerthwiki.de/wiki/index.php/Datei:Landgraben.jpg,,
Datei:Landgraben 1840.JPG,4b33c37fd6d873c029f6362faa2e01da7e3ecb67,https://www.fuerthwiki.de/wiki/index.php/Datei:Landgraben_1840.JPG,,
Datei:Landgraben 1844.JPG,ad049c1484040105cb8295960b79331e95264fde,https://www.fuerthwiki.de/wiki/index.php/Datei:Landgraben_1844.JPG,,
Datei:Landgraben 1845a.JPG,427d4bbf9d758f0b0ed02fc5e4a14b4efed68ad2,https://www.fuerthwiki.de/wiki/index.php/Datei:Landgraben_1845a.JPG,,
Datei:Landgraben 1849.jpg,60ca3abc350b36824750040c215b6f7746f6b537,https://www.fuerthwiki.de/wiki/index.php/Datei:Landgraben_1849.jpg,,
Datei:Landgraben 1935 bei Bahnhof Vach.jpeg,118f6f0ba13673a688636ea24b4f14e9e3871bba,https://www.fuerthwiki.de/wiki/index.php/Datei:Landgraben_1935_bei_Bahnhof_Vach.jpeg,,
Datei:Landgraben 2023.jpg,c0b4c5757e37c9f5e20d4cd887b5d9a0b989dc93,https://www.fuerthwiki.de/wiki/index.php/Datei:Landgraben_2023.jpg,,
Datei:Landgraben II.JPG,b21329bf645bb76f4da04c8b33ce77eefe99d364,https://www.fuerthwiki.de/wiki/index.php/Datei:Landgraben_II.JPG,,
Datei:Landkreisadreßbuch Fürth 1938.jpg,849fd39dee9a014d03fa58a02f93edde9289c19d,https://www.fuerthwiki.de/wiki/index.php/Datei:Landkreisadreßbuch_Fürth_1938.jpg,,
Datei:Landkreisadreßbuch Fürth 1963.jpg,61ab6aba1bd7a2f241f177032df98da0cf17c50a,https://www.fuerthwiki.de/wiki/index.php/Datei:Landkreisadreßbuch_Fürth_1963.jpg,,
Datei:Landmann 1846.jpg,e362f0a82d81116dc01b009af711e23d87ba77f6,https://www.fuerthwiki.de/wiki/index.php/Datei:Landmann_1846.jpg,,
"Datei:Landmann Verlobungsanzeige Fürther Tagblatt, 2. September 1873.png",2827e35b49a94e15bfdca575918a2fdd6cf5d392,"https://www.fuerthwiki.de/wiki/index.php/Datei:Landmann_Verlobungsanzeige_Fürther_Tagblatt,_2._September_1873.png",,
"Datei:Landmannstr-12,14 1.jpeg",d8f4e5e6561849381674f59ffcb5127451995f32,"https://www.fuerthwiki.de/wiki/index.php/Datei:Landmannstr-12,14_1.jpeg",,
Datei:Landmannstraße.JPG,a49c6a9f83eb1c3f4ebbb4f3415226c1eb2c01d5,https://www.fuerthwiki.de/wiki/index.php/Datei:Landmannstraße.JPG,,
Datei:Landmannstraße.mp4,aab59ef03becdd8caee91a24449db34152dfc152,https://www.fuerthwiki.de/wiki/index.php/Datei:Landmannstraße.mp4,,
Datei:Landratsamt Eingang.jpg,af1caca1f118cd84ac451d599a324860c0463359,https://www.fuerthwiki.de/wiki/index.php/Datei:Landratsamt_Eingang.jpg,,
Datei:Landratsamt Eingang 1.jpg,7c106e9bc380e652b6dda430c00734b0822cbca9,https://www.fuerthwiki.de/wiki/index.php/Datei:Landratsamt_Eingang_1.jpg,,
Datei:Landratsamt Fenster Kunst.jpg,025d7df8b0837530774d1151b7fb09d08de69bc6,https://www.fuerthwiki.de/wiki/index.php/Datei:Landratsamt_Fenster_Kunst.jpg,,
Datei:Landratsamt Kunst im öff Raum.jpg,a6cf11aa63ef7652e0e5db98e19ed66fb5719d3d,https://www.fuerthwiki.de/wiki/index.php/Datei:Landratsamt_Kunst_im_öff_Raum.jpg,,
Datei:Landratsamt Kunst im öff Raum 1.jpg,b5fd1d34624938d32b452d2f5bca99aace2187c1,https://www.fuerthwiki.de/wiki/index.php/Datei:Landratsamt_Kunst_im_öff_Raum_1.jpg,,
Datei:Landratsamt Kunst im öff Raum 2.jpg,ecc000732a5a78f372fc3dd7f8324a80a91d1894,https://www.fuerthwiki.de/wiki/index.php/Datei:Landratsamt_Kunst_im_öff_Raum_2.jpg,,
Datei:Landratsamt Stresemannplatz.jpg,bc29ed902ba4e94a0ad5f6c2030a49920546028f,https://www.fuerthwiki.de/wiki/index.php/Datei:Landratsamt_Stresemannplatz.jpg,,
Datei:Landratsamt Treppenhaus.jpg,d33cf99cfed78085288636b885c06d54a6ade588,https://www.fuerthwiki.de/wiki/index.php/Datei:Landratsamt_Treppenhaus.jpg,,
Datei:Landratsamt Übergang.jpg,0c8e6144211dec502a8f666c5c429165e8d4ffbc,https://www.fuerthwiki.de/wiki/index.php/Datei:Landratsamt_Übergang.jpg,,
Datei:Landtagswahl 2018 Umfrage ZDF.jpg,998cd1c739a5fcb8c79cafbf0ee78f049c4aab89,https://www.fuerthwiki.de/wiki/index.php/Datei:Landtagswahl_2018_Umfrage_ZDF.jpg,,
Datei:Landtagswahl CSU FSJ Sept 2023.jpg,3b166e35d5fac2e68f139ef0d85a16c06abbc73a,https://www.fuerthwiki.de/wiki/index.php/Datei:Landtagswahl_CSU_FSJ_Sept_2023.jpg,,
Datei:Landtagswahl CSU Fuzo 2023.jpg,752e6c1215ab19d8ed7e3e16e92e7f2792955106,https://www.fuerthwiki.de/wiki/index.php/Datei:Landtagswahl_CSU_Fuzo_2023.jpg,,
Datei:Landtagswahl Grüne Fuzo 2023.jpg,6b745c140beb40746624cc9ff76d42d4d1752d61,https://www.fuerthwiki.de/wiki/index.php/Datei:Landtagswahl_Grüne_Fuzo_2023.jpg,,
Datei:Landtagswahlen 2018 VCD.jpg,a5eec395b79f68666917e038cce2a700796da154,https://www.fuerthwiki.de/wiki/index.php/Datei:Landtagswahlen_2018_VCD.jpg,,
Datei:Landtagswahlkampf Fuzo Sept 2023.jpg,7590fbae61c620354598add1ff3b84175f9f905c,https://www.fuerthwiki.de/wiki/index.php/Datei:Landtagswahlkampf_Fuzo_Sept_2023.jpg,,
Datei:Landtagswahlkampf Sept 2023.jpg,1d0f56d3762c8475f86207e9892afdd22d9ff8dc,https://www.fuerthwiki.de/wiki/index.php/Datei:Landtagswahlkampf_Sept_2023.jpg,,
Datei:Landtagswahlkampf Sept 2023 1.jpg,2a444fa03705919306268511075b20bce039e18a,https://www.fuerthwiki.de/wiki/index.php/Datei:Landtagswahlkampf_Sept_2023_1.jpg,,
Datei:Landwirtschaftsschule1.jpg,0323b2f2e96e850ea1423551737645901502a5c5,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule1.jpg,,
Datei:Landwirtschaftsschule2.jpg,b8904eb3befa2f0b0024ca22aa11f36b515827cb,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule2.jpg,,
Datei:Landwirtschaftsschule3.jpg,c83b454076145bafe63fdc1b441e1d20494ee8d2,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule3.jpg,,
Datei:Landwirtschaftsschule4.jpg,207c63a7b45a27d3e48372d357d0ac7a3be6a480,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule4.jpg,,
Datei:Landwirtschaftsschule 1913.jpg,50589a1e04f45e3554dae3baba338418424b1960,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule_1913.jpg,,
Datei:Landwirtschaftsschule Dachgeschoss.jpeg,da671ce2a09ff45d1d833acacd6822a23a5be4f6,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule_Dachgeschoss.jpeg,,
Datei:Landwirtschaftsschule Entwurf.jpeg,f9a399ce88a20afa0a29433ae58330f60623b899,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule_Entwurf.jpeg,,
Datei:Landwirtschaftsschule EntwurfWestseite.jpeg,9f0b754bbe6fa897044f1a39bd93595375bdbe15,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule_EntwurfWestseite.jpeg,,
Datei:Landwirtschaftsschule Grundriss.jpeg,4b0adaa9ad8953d2190d2f632a7c9803720c402f,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule_Grundriss.jpeg,,
Datei:Landwirtschaftsschule Keller.jpeg,73275408615be3500f569abfa09def1a5dfc058f,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule_Keller.jpeg,,
Datei:Landwirtschaftsschule Längsschnitt.jpeg,5d626f79189f964978b8c739f88b4ee8a82a6c17,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule_Längsschnitt.jpeg,,
Datei:Landwirtschaftsschule Nordseite.jpeg,cc0ec0970c0cd5c80c4ecfedd3d18592315ac89b,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule_Nordseite.jpeg,,
Datei:Landwirtschaftsschule Obergeschoss.jpeg,8fda6b04b355f7df9ff5b6790250471cec14138e,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule_Obergeschoss.jpeg,,
Datei:Landwirtschaftsschule Ostseite.jpeg,918b3356ea054b8123d6eebe30c9c8c4e8f11ca5,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule_Ostseite.jpeg,,
Datei:Landwirtschaftsschule Querschnitt.jpeg,c60ebd79af46a3e17e44b7c7c61afe3af8a22094,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule_Querschnitt.jpeg,,
Datei:Landwirtschaftsschule Treppenhaus.jpeg,8f766bdbd42f6c00179ccb60e280a78811d1931f,https://www.fuerthwiki.de/wiki/index.php/Datei:Landwirtschaftsschule_Treppenhaus.jpeg,,
Datei:Lang 1838.JPG,b977bf19ffa361fb257d4e6fe493683c5da45c72,https://www.fuerthwiki.de/wiki/index.php/Datei:Lang_1838.JPG,,
Datei:Lang 1872.jpg,2d3529109dd6adf0209b2034d751974fd3785974,https://www.fuerthwiki.de/wiki/index.php/Datei:Lang_1872.jpg,,
Datei:Lange-Str-53.jpg,89262a76bdebeb060e0c143f576ee42808962092,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange-Str-53.jpg,,
Datei:Lange Str 79 Vorderhaus 2023.png,6616f8d6827fd1b7976838b1fe37741bfd951cc2,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Str_79_Vorderhaus_2023.png,,
Datei:Lange Straße.mp4,f50402f9bcbc4b69accfe77b3adf0a8b926914b7,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Straße.mp4,,
Datei:Lange Straße 2.JPG,ba84d041f36ba7e9b96bfdd455d16f3f24bd3d14,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Straße_2.JPG,,
Datei:Lange Straße 24.JPG,d09137df327fc9629c2704fe007af2834780bc3b,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Straße_24.JPG,,
Datei:Lange Straße 41.JPG,b2a0fec3c8afe4856e7af2dc6acfe79827e4b25b,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Straße_41.JPG,,
Datei:Lange Straße 53.JPG,d8041f29e72a53fa16235e9ea7e68a1a7efbde4d,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Straße_53.JPG,,
Datei:Lange Straße 53 plan.JPG,0e5780f7d8f1d43b0d3c744a388924d7ea02c552,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Straße_53_plan.JPG,,
Datei:Lange Straße 67.JPG,d532a6d56e828cad150634f110818568fca67c16,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Straße_67.JPG,,
Datei:Lange Straße 81 1.jpg,2a9d4674e3a1773f7ed4bee0d7c0a6bcf85df5fa,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Straße_81_1.jpg,,
Datei:Lange Straße 81 2.JPG,c42b310092c835204e3ba14294d2d1f9fa2107a3,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Straße_81_2.JPG,,
Datei:Lange Straße 81 3.JPG,554c5946007ce8663f38750816a0c49960d531f2,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Straße_81_3.JPG,,
Datei:Lange Straße 81 4.JPG,7757838480451abad43736045db30732296e847d,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Straße_81_4.JPG,,
Datei:Lange Straße 82.jpg,781d430ba87a3199b6812436a2c140860f2864ad,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Straße_82.jpg,,
Datei:Lange Straße 83.JPG,63ad484a6faa2740f3c635714ac0b70438b83e2d,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Straße_83.JPG,,
Datei:Lange Straße Trafostation.JPG,4436095f56b45ca08505f785bed76444d77416ed,https://www.fuerthwiki.de/wiki/index.php/Datei:Lange_Straße_Trafostation.JPG,,
Datei:Langer-Hoher-Steingraben1.jpg,28fb9a499476bbebe531145d374c7c1c555b27d5,https://www.fuerthwiki.de/wiki/index.php/Datei:Langer-Hoher-Steingraben1.jpg,,
Datei:Langer-Hoher-Steingraben2.jpg,79289e5fdfb6a1c3b1fcaaa3880774a0827dba81,https://www.fuerthwiki.de/wiki/index.php/Datei:Langer-Hoher-Steingraben2.jpg,,
Datei:Langer-Hoher-Steingraben3.jpg,772b56710fa4fa1c4a37ea211ff8d5476f814968,https://www.fuerthwiki.de/wiki/index.php/Datei:Langer-Hoher-Steingraben3.jpg,,
Datei:Langer-Hoher-Steingraben4.jpg,262f93183b65ffe8a1b495b105f665e57edc9d04,https://www.fuerthwiki.de/wiki/index.php/Datei:Langer-Hoher-Steingraben4.jpg,,
Datei:Langer-Hoher-Steingraben5.jpg,cb7748cd4496d8d34881d5c7b895e606506b0c30,https://www.fuerthwiki.de/wiki/index.php/Datei:Langer-Hoher-Steingraben5.jpg,,
Datei:Langes-Haus Vortrag-Frank.pdf,71312e3131c3efdc2b23136aeeec8d7b06f64ecc,https://www.fuerthwiki.de/wiki/index.php/Datei:Langes-Haus_Vortrag-Frank.pdf,,
Datei:LangesHaus 1822.JPG,a176bf82d25db359abbfef59dfa2720cf6dd8683,https://www.fuerthwiki.de/wiki/index.php/Datei:LangesHaus_1822.JPG,,
Datei:Langes Haus HCE054b.jpg,f6b9d6489bdaae3df87062201ccd5a37e90232c3,https://www.fuerthwiki.de/wiki/index.php/Datei:Langes_Haus_HCE054b.jpg,,
